Date,Country/Territory,Suspected,Confirmed,Imported Cases,Incidence Rate,Zika Case Deaths,Zika Congenital Syndrome,Population x1000e,Noncumulative Suspected,Noncumulative Confirmed,Noncumulative Zika Case Deaths,Noncumulative Zika Congenital Syndrome
2016-12-15,Saint Vincent and the Grenadines,508,83,0.0,579.4117647058823,0.0,0.0,102,352,45,0.0,0.0
2016-12-15,Sint Maarten (Dutch part),168,62,0.0,560.9756097560976,0.0,0.0,41,0,0,0.0,0.0
2016-12-15,Suriname,2758,723,0.0,635.2189781021898,4.0,2.0,548,0,0,0.0,0.0
2016-12-15,Trinidad and Tobago,0,643,1.0,47.10622710622711,0.0,1.0,1365,0,0,0.0,0.0
2016-12-15,Turks and Caicos Islands,179,17,3.0,384.3137254901961,0.0,0.0,51,0,0,0.0,0.0
2016-12-15,Virgin Islands (UK),74,52,0.0,370.5882352941176,0.0,0.0,34,23,14,0.0,0.0
2016-12-15,Virgin Islands (US),1007,841,0.0,1794.1747572815534,0.0,0.0,103,32,21,0.0,0.0
2016-12-15,Grenada,314,111,0.0,382.8828828828829,0.0,1.0,111,0,0,0.0,0.0
2016-12-15,Subtotal ,160605,12339,46.0,124.58147241031551,0.0,76.0,138820,158194,12299,0.0,72.0
2016-12-15,Cayman Islands,211,30,10.0,422.8070175438597,0.0,0.0,57,0,0,0.0,0.0
2016-12-15,Peru,898,154,27.0,3.3530949193599797,0.0,0.0,31374,0,0,0.0,0.0
2016-12-15,Venezuela (Bolivarian Republic of),59235,2380,0.0,195.48526285732416,0.0,0.0,31519,0,0,0.0,0.0
2016-12-15,Canada,0,0,382.0,0.0,0.0,1.0,36286,0,0,0.0,0.0
2016-12-15,United States of America,0,186,4431.0,0.057386330329292634,0.0,37.0,324119,0,0,0.0,4.0
2016-12-15,Subtotal ,0,186,4818.0,0.05159844205994296,0.0,38.0,360476,-160605,-12153,0.0,-38.0
2016-12-15,Mexico,0,6921,15.0,5.380465203059892,0.0,0.0,128632,0,70,0.0,0.0
2016-12-15,Belize ,715,66,0.0,212.80653950953678,0.0,0.0,367,0,0,0.0,0.0
2016-12-15,Costa Rica,2723,1553,32.0,88.0378834671608,0.0,2.0,4857,0,0,0.0,0.0
2016-12-15,El Salvador,11379,51,0.0,185.9746176374878,0.0,4.0,6146,0,0,0.0,0.0
2016-12-15,Guatemala,3290,784,0.0,24.434714808372817,0.0,15.0,16673,505,318,0.0,0.0
2016-12-15,Honduras,31936,298,0.0,393.5775335775336,0.0,2.0,8190,29,0,0.0,0.0
2016-12-15,Nicaragua,0,2051,3.0,33.34959349593496,0.0,2.0,6150,0,0,0.0,0.0
2016-12-15,Panama,2456,600,42.0,76.59147869674186,0.0,5.0,3990,152,23,0.0,0.0
2016-12-15,Subtotal ,52499,5403,77.0,124.86144955038492,0.0,30.0,46373,52499,5217,0.0,-8.0
2016-12-15,Bermuda ,0,0,5.0,0.0,0.0,0.0,71,0,0,0.0,0.0
2016-12-15,Dominican Republic,4903,331,0.0,49.15015494412621,0.0,22.0,10649,5,4,0.0,0.0
2016-12-15,Cuba,0,3,30.0,0.026331958219959626,0.0,0.0,11393,0,0,0.0,0.0
2016-12-15,Colombia,97038,8826,0.0,217.58539893945,0.0,67.0,48654,309,0,0.0,7.0
2016-12-15,Bolivia (Plurinational State of),741,140,4.0,8.09147685525349,0.0,9.0,10888,0,0,0.0,0.0
2016-12-15,Subtotal ,89053,36610,41.0,332.80277549723246,5.0,59.0,37759,36554,31207,5.0,29.0
2016-12-15,Saint Martin,3020,200,0.0,8944.444444444445,0.0,0.0,36,70,0,0.0,0.0
2016-12-15,Saint Barthelemy,950,61,0.0,11233.333333333334,0.0,0.0,9,20,0,0.0,0.0
2016-12-15,Ecuador,2693,839,15.0,21.556301495270063,0.0,0.0,16385,0,0,0.0,0.0
2016-12-15,Martinique,36680,12,0.0,9265.656565656565,0.0,14.0,396,0,0,0.0,0.0
2016-12-15,Haiti,2955,5,0.0,27.28613569321534,0.0,1.0,10848,0,0,0.0,0.0
2016-12-15,Guadeloupe,30845,379,0.0,6629.299363057325,0.0,1.0,471,0,0,0.0,0.0
2016-12-15,French Guiana,9700,483,10.0,3689.4927536231885,0.0,14.0,276,0,0,0.0,0.0
2016-12-15,Puerto Rico,0,35136,1.0,954.5232273838631,5.0,7.0,3681,0,311,0.0,0.0
2016-12-22,Guadeloupe,30845,379,0.0,6629.299363057325,0.0,1.0,471,0,0,0.0,0.0
2016-12-22,Haiti,2955,5,0.0,27.28613569321534,0.0,1.0,10848,0,0,0.0,0.0
2016-12-22,Martinique,36680,12,0.0,9265.656565656565,0.0,14.0,396,0,0,0.0,0.0
2016-12-22,Peru,1098,244,28.0,4.277427168993434,0.0,0.0,31374,200,90,0.0,0.0
2016-12-22,Puerto Rico,0,35648,1.0,968.4324911708775,5.0,8.0,3681,0,512,0.0,1.0
2016-12-22,Subtotal ,89053,37122,41.0,334.1587436107948,5.0,60.0,37759,0,512,0.0,1.0
2016-12-22,Saint Martin,3020,200,0.0,8944.444444444445,0.0,0.0,36,0,0,0.0,0.0
2016-12-22,Bolivia (Plurinational State of),741,140,4.0,8.09147685525349,0.0,9.0,10888,0,0,0.0,0.0
2016-12-22,Colombia,97136,8826,0.0,217.78682122744277,0.0,69.0,48654,98,0,0.0,2.0
2016-12-22,Ecuador,2678,853,15.0,21.55019835215136,0.0,0.0,16385,-15,14,0.0,0.0
2016-12-22,French Guiana,9700,483,10.0,3689.4927536231885,0.0,14.0,276,0,0,0.0,0.0
2016-12-22,Saint Barthelemy,950,61,0.0,11233.333333333334,0.0,0.0,9,0,0,0.0,0.0
2016-12-22,Dominican Republic,4903,331,0.0,49.15015494412621,0.0,22.0,10649,0,0,0.0,0.0
2016-12-22,Guatemala,3343,788,0.0,24.77658489773886,0.0,15.0,16673,53,4,0.0,0.0
2016-12-22,Subtotal ,53805,5489,77.0,127.86319625644232,0.0,30.0,46373,-35248,-31633,-5.0,-30.0
2016-12-22,Panama,2570,652,42.0,80.75187969924812,0.0,5.0,3990,114,52,0.0,0.0
2016-12-22,Nicaragua,0,2053,3.0,33.38211382113821,0.0,2.0,6150,0,2,0.0,0.0
2016-12-22,Honduras,31936,298,0.0,393.5775335775336,0.0,2.0,8190,0,0,0.0,0.0
2016-12-22,El Salvador,11401,51,0.0,186.33257403189066,0.0,4.0,6146,22,0,0.0,0.0
2016-12-22,Costa Rica,3840,1581,32.0,111.61210623841878,0.0,2.0,4857,1117,28,0.0,0.0
2016-12-22,Belize ,715,66,0.0,212.80653950953678,0.0,0.0,367,0,0,0.0,0.0
2016-12-22,Mexico,0,7335,15.0,5.70231357671497,0.0,0.0,128632,0,414,0.0,0.0
2016-12-22,Subtotal ,0,216,4967.0,0.059920771424449897,0.0,40.0,360476,-53805,-5273,0.0,10.0
2016-12-22,United States of America,0,216,4541.0,0.0666421900598237,0.0,39.0,324119,0,30,0.0,2.0
2016-12-22,Canada,0,0,421.0,0.0,0.0,1.0,36286,0,0,0.0,0.0
2016-12-22,Venezuela (Bolivarian Republic of),59235,2380,0.0,195.48526285732416,0.0,0.0,31519,0,0,0.0,0.0
2016-12-22,Cuba,0,3,30.0,0.026331958219959626,0.0,0.0,11393,0,0,0.0,0.0
2016-12-22,Brazil,211770,109596,0.0,153.34688502061383,9.0,2228.0,209568,873,0,3.0,0.0
2016-12-22,TOTAL,534620,176239,5233.0,71.22550198388842,18.0,2443.0,998040,2550,1176,3.0,4.0
2016-12-22,Chile,0,0,29.0,0.0,0.0,0.0,18132,0,0,0.0,0.0
2016-12-22,Bermuda ,0,0,5.0,0.0,0.0,0.0,71,0,0,0.0,0.0
2016-12-22,Subtotal ,16703,3998,27.0,281.1108093427485,4.0,4.0,7364,16703,3782,4.0,-36.0
2016-12-22,Virgin Islands (US),1018,864,0.0,1827.1844660194174,0.0,0.0,103,11,23,0.0,0.0
2016-12-22,Virgin Islands (UK),74,52,0.0,370.5882352941176,0.0,0.0,34,0,0,0.0,0.0
2016-12-22,Turks and Caicos Islands,179,17,3.0,384.3137254901961,0.0,0.0,51,0,0,0.0,0.0
2016-12-22,Trinidad and Tobago,0,643,1.0,47.10622710622711,0.0,1.0,1365,0,0,0.0,0.0
2016-12-22,Suriname,2758,723,0.0,635.2189781021898,4.0,2.0,548,0,0,0.0,0.0
2016-12-22,Sint Maarten (Dutch part),168,62,0.0,560.9756097560976,0.0,0.0,41,0,0,0.0,0.0
2016-12-22,Saint Vincent and the Grenadines,508,83,0.0,579.4117647058823,0.0,0.0,102,0,0,0.0,0.0
2016-12-22,Saint Lucia,822,50,0.0,531.7073170731708,0.0,0.0,164,0,0,0.0,0.0
2016-12-22,Saint Kitts and Nevis,549,33,0.0,1119.2307692307693,0.0,0.0,52,17,7,0.0,0.0
2016-12-22,Montserrat ,2,5,0.0,140.0,0.0,0.0,5,0,0,0.0,0.0
2016-12-22,Jamaica,7052,186,0.0,258.2233321441313,0.0,0.0,2803,0,0,0.0,0.0
2016-12-22,Guyana,0,37,0.0,4.7989623865110245,0.0,0.0,771,0,0,0.0,0.0
2016-12-22,Grenada,314,111,0.0,382.8828828828829,0.0,1.0,111,0,0,0.0,0.0
2016-12-22,Dominica,1150,79,0.0,1660.8108108108108,0.0,0.0,74,0,0,0.0,0.0
2016-12-22,Curacao,0,820,0.0,550.3355704697987,0.0,0.0,149,0,0,0.0,0.0
2016-12-22,Cayman Islands,211,30,10.0,422.8070175438597,0.0,0.0,57,0,0,0.0,0.0
2016-12-22,"Bonaire, St Eustatius and Saba",0,85,0.0,340.0,0.0,0.0,25,0,0,0.0,0.0
2016-12-22,Barbados,699,46,0.0,256.01374570446734,0.0,0.0,291,8,0,0.0,0.0
2016-12-22,Bahamas,0,22,3.0,5.597964376590331,0.0,0.0,393,0,0,0.0,0.0
2016-12-22,Aruba,676,28,7.0,617.5438596491229,0.0,0.0,114,62,0,0.0,0.0
2016-12-22,Antigua and Barbuda,465,14,2.0,509.5744680851064,0.0,0.0,94,0,0,0.0,0.0
2016-12-22,Anguilla,58,8,1.0,388.2352941176471,0.0,0.0,17,0,0,0.0,0.0
2016-12-22,Subtotal ,2401,40,59.0,3.535221874637933,0.0,3.0,69048,-14302,-3958,-4.0,-1.0
2016-12-22,Uruguay,0,0,1.0,0.0,0.0,0.0,344,0,0,0.0,0.0
2016-12-22,Paraguay,580,14,0.0,8.83271375464684,0.0,2.0,6725,-10,0,0.0,0.0
2016-12-22,Argentina,1821,26,29.0,4.212374848906425,0.0,1.0,43847,0,0,0.0,-1.0
2016-12-22,Subtotal ,160888,12443,47.0,124.86025068433943,0.0,78.0,138820,158487,12403,0.0,75.0
2016-12-29,Subtotal ,160698,13570,37.0,125.53522547183402,0.0,86.0,138820,-190,1127,0.0,8.0
2016-12-29,Paraguay,555,14,0.0,8.46096654275093,0.0,2.0,6725,-25,0,0.0,0.0
2016-12-29,Uruguay,0,0,1.0,0.0,0.0,0.0,344,0,0,0.0,0.0
2016-12-29,Subtotal ,2376,40,63.0,3.4990151778472947,0.0,3.0,69048,-158322,-13530,0.0,-83.0
2016-12-29,Anguilla,23,18,1.0,241.1764705882353,0.0,0.0,17,-35,10,0.0,0.0
2016-12-29,Antigua and Barbuda,465,14,2.0,509.5744680851064,0.0,0.0,94,0,0,0.0,0.0
2016-12-29,Aruba,676,28,7.0,617.5438596491229,0.0,0.0,114,0,0,0.0,0.0
2016-12-29,Bahamas,0,22,3.0,5.597964376590331,0.0,0.0,393,0,0,0.0,0.0
2016-12-29,Barbados,699,46,0.0,256.01374570446734,0.0,0.0,291,0,0,0.0,0.0
2016-12-29,"Bonaire, St Eustatius and Saba",0,85,0.0,340.0,0.0,0.0,25,0,0,0.0,0.0
2016-12-29,Cayman Islands,211,30,10.0,422.8070175438597,0.0,0.0,57,0,0,0.0,0.0
2016-12-29,Curacao,0,820,0.0,550.3355704697987,0.0,0.0,149,0,0,0.0,0.0
2016-12-29,Dominica,1150,79,0.0,1660.8108108108108,0.0,0.0,74,0,0,0.0,0.0
2016-12-29,Grenada,314,111,0.0,382.8828828828829,0.0,1.0,111,0,0,0.0,0.0
2016-12-29,Guyana,0,37,0.0,4.7989623865110245,0.0,0.0,771,0,0,0.0,0.0
2016-12-29,Jamaica,7052,186,0.0,258.2233321441313,0.0,0.0,2803,0,0,0.0,0.0
2016-12-29,Montserrat ,2,5,0.0,140.0,0.0,0.0,5,0,0,0.0,0.0
2016-12-29,Saint Kitts and Nevis,549,33,0.0,1119.2307692307693,0.0,0.0,52,0,0,0.0,0.0
2016-12-29,Saint Lucia,822,50,0.0,531.7073170731708,0.0,0.0,164,0,0,0.0,0.0
2016-12-29,Saint Vincent and the Grenadines,508,83,0.0,579.4117647058823,0.0,0.0,102,0,0,0.0,0.0
2016-12-29,Sint Maarten (Dutch part),168,62,0.0,560.9756097560976,0.0,0.0,41,0,0,0.0,0.0
2016-12-29,Suriname,2758,723,0.0,635.2189781021898,4.0,2.0,548,0,0,0.0,0.0
2016-12-29,Trinidad and Tobago,0,643,1.0,47.10622710622711,0.0,1.0,1365,0,0,0.0,0.0
2016-12-29,Turks and Caicos Islands,179,17,3.0,384.3137254901961,0.0,0.0,51,0,0,0.0,0.0
2016-12-29,Virgin Islands (UK),74,52,0.0,370.5882352941176,0.0,0.0,34,0,0,0.0,0.0
2016-12-29,Virgin Islands (US),1028,877,0.0,1849.514563106796,0.0,0.0,103,10,13,0.0,0.0
2016-12-29,Chile,0,0,33.0,0.0,0.0,0.0,18132,0,0,0.0,0.0
2016-12-29,Argentina,1821,26,29.0,4.212374848906425,0.0,1.0,43847,0,0,0.0,0.0
2016-12-29,Venezuela (Bolivarian Republic of),59235,2380,0.0,195.48526285732416,0.0,0.0,31519,0,0,0.0,0.0
2016-12-29,United States of America,0,217,4592.0,0.06695071871750807,0.0,39.0,324119,0,1,0.0,0.0
2016-12-29,Subtotal ,0,217,5018.0,0.06019818240326679,0.0,40.0,360476,-2376,177,0.0,37.0
2016-12-29,Mexico,0,7335,15.0,5.70231357671497,0.0,0.0,128632,0,0,0.0,0.0
2016-12-29,Belize ,756,68,0.0,224.52316076294278,0.0,0.0,367,41,2,0.0,0.0
2016-12-29,Costa Rica,3840,1581,32.0,111.61210623841878,0.0,2.0,4857,0,0,0.0,0.0
2016-12-29,El Salvador,11413,51,0.0,186.52782297429223,0.0,4.0,6146,12,0,0.0,0.0
2016-12-29,Guatemala,3343,788,0.0,24.77658489773886,0.0,15.0,16673,0,0,0.0,0.0
2016-12-29,Honduras,31936,298,0.0,393.5775335775336,0.0,2.0,8190,0,0,0.0,0.0
2016-12-29,Nicaragua,0,2053,3.0,33.38211382113821,0.0,2.0,6150,0,0,0.0,0.0
2016-12-29,Panama,2570,652,42.0,80.75187969924812,0.0,5.0,3990,0,0,0.0,0.0
2016-12-29,Subtotal ,53858,5491,77.0,127.9817997541673,0.0,30.0,46373,53858,5274,0.0,-10.0
2016-12-29,Cuba,0,3,30.0,0.026331958219959626,0.0,0.0,11393,0,0,0.0,0.0
2016-12-29,Dominican Republic,4903,331,0.0,49.15015494412621,0.0,22.0,10649,0,0,0.0,0.0
2016-12-29,French Guiana,9700,483,10.0,3689.4927536231885,0.0,16.0,276,0,0,0.0,2.0
2016-12-29,Guadeloupe,30845,379,0.0,6629.299363057325,0.0,6.0,471,0,0,0.0,5.0
2016-12-29,Haiti,2955,5,0.0,27.28613569321534,0.0,1.0,10848,0,0,0.0,0.0
2016-12-29,Martinique,36680,12,0.0,9265.656565656565,0.0,18.0,396,0,0,0.0,4.0
2016-12-29,Puerto Rico,0,35870,1.0,974.4634610160283,5.0,10.0,3681,0,222,0.0,2.0
2016-12-29,Saint Barthelemy,975,61,0.0,11511.111111111111,0.0,0.0,9,25,0,0.0,0.0
2016-12-29,Saint Martin,3115,200,0.0,9208.333333333334,0.0,0.0,36,95,0,0.0,0.0
2016-12-29,Subtotal ,89173,37344,41.0,335.0644879366509,5.0,73.0,37759,35315,31853,5.0,43.0
2016-12-29,Bolivia (Plurinational State of),741,156,4.0,8.23842762674504,0.0,14.0,10888,0,16,0.0,5.0
2016-12-29,Colombia,96649,9799,0.0,218.78571134952932,0.0,72.0,48654,-487,973,0.0,3.0
2016-12-29,Ecuador,2678,853,15.0,21.55019835215136,0.0,0.0,16385,0,0,0.0,0.0
2016-12-29,Peru,1395,382,18.0,5.663925543443615,0.0,0.0,31374,297,138,0.0,0.0
2016-12-29,Brazil,211770,109596,0.0,153.34688502061383,9.0,2289.0,209568,0,0,0.0,61.0
2016-12-29,Canada,0,0,421.0,0.0,0.0,1.0,36286,0,0,0.0,0.0
2016-12-29,Subtotal ,16678,4021,27.0,281.08365019011404,4.0,4.0,7364,-72495,-33323,-1.0,-69.0
2016-12-29,Bermuda ,0,0,5.0,0.0,0.0,0.0,71,0,0,0.0,0.0
2016-12-29,TOTAL,534553,177614,5278.0,71.3565588553565,18.0,2525.0,998040,-67,1375,0.0,82.0
2017-01-05,Virgin Islands (UK),74,52,0.0,370.5882352941176,0.0,0.0,34,0,0,0.0,0.0
2017-01-05,Chile,0,0,33.0,0.0,0.0,0.0,18132,0,0,0.0,0.0
2017-01-05,Paraguay,555,14,0.0,8.46096654275093,0.0,2.0,6725,0,0,0.0,0.0
2017-01-05,Uruguay,0,0,1.0,0.0,0.0,0.0,3444,0,0,0.0,0.0
2017-01-05,Subtotal ,2376,40,63.0,3.3486721738648333,0.0,3.0,72148,-14302,-3981,-4.0,-1.0
2017-01-05,Anguilla,24,18,1.0,247.05882352941177,0.0,0.0,17,1,0,0.0,0.0
2017-01-05,Antigua and Barbuda,465,14,2.0,509.5744680851064,0.0,0.0,94,0,0,0.0,0.0
2017-01-05,Aruba,676,28,7.0,617.5438596491229,0.0,0.0,114,0,0,0.0,0.0
2017-01-05,Bahamas,0,22,3.0,5.597964376590331,0.0,0.0,393,0,0,0.0,0.0
2017-01-05,Barbados,699,46,0.0,256.01374570446734,0.0,0.0,291,0,0,0.0,0.0
2017-01-05,"Bonaire, St Eustatius and Saba",0,85,0.0,340.0,0.0,0.0,25,0,0,0.0,0.0
2017-01-05,Cayman Islands,211,30,10.0,422.8070175438597,0.0,0.0,57,0,0,0.0,0.0
2017-01-05,Virgin Islands (US),1028,877,0.0,1849.514563106796,0.0,0.0,103,0,0,0.0,0.0
2017-01-05,Curacao,0,820,0.0,550.3355704697987,0.0,0.0,149,0,0,0.0,0.0
2017-01-05,Grenada,316,111,0.0,384.68468468468467,0.0,1.0,111,2,0,0.0,0.0
2017-01-05,Guyana,0,37,0.0,4.7989623865110245,0.0,0.0,771,0,0,0.0,0.0
2017-01-05,Jamaica,7052,186,0.0,258.2233321441313,0.0,0.0,2803,0,0,0.0,0.0
2017-01-05,Montserrat ,2,5,0.0,140.0,0.0,0.0,5,0,0,0.0,0.0
2017-01-05,Saint Kitts and Nevis,549,33,0.0,1119.2307692307693,0.0,0.0,52,0,0,0.0,0.0
2017-01-05,Saint Lucia,822,50,0.0,531.7073170731708,0.0,0.0,164,0,0,0.0,0.0
2017-01-05,Saint Vincent and the Grenadines,508,83,0.0,579.4117647058823,0.0,0.0,102,0,0,0.0,0.0
2017-01-05,Sint Maarten (Dutch part),168,62,0.0,560.9756097560976,0.0,0.0,41,0,0,0.0,0.0
2017-01-05,Suriname,2760,723,0.0,635.5839416058394,4.0,2.0,548,2,0,0.0,0.0
2017-01-05,Trinidad and Tobago,0,643,1.0,47.10622710622711,0.0,1.0,1365,0,0,0.0,0.0
2017-01-05,Turks and Caicos Islands,179,17,3.0,384.3137254901961,0.0,0.0,51,0,0,0.0,0.0
2017-01-05,Bermuda ,0,0,5.0,0.0,0.0,0.0,71,0,0,0.0,0.0
2017-01-05,Dominica,1150,79,0.0,1660.8108108108108,0.0,0.0,74,0,0,0.0,0.0
2017-01-05,Canada,0,0,421.0,0.0,0.0,1.0,36286,0,0,0.0,0.0
2017-01-05,Subtotal ,160979,13598,38.0,125.75781587667483,0.0,89.0,138820,158603,13558,0.0,86.0
2017-01-05,United States of America,0,217,4618.0,0.06695071871750807,0.0,41.0,324119,0,0,0.0,2.0
2017-01-05,Subtotal ,0,217,5044.0,0.06019818240326679,0.0,42.0,360476,-160979,-13381,0.0,-47.0
2017-01-05,Mexico,0,7475,15.0,5.811151190994464,0.0,0.0,128632,0,140,0.0,0.0
2017-01-05,Belize ,756,68,0.0,224.52316076294278,0.0,0.0,367,0,0,0.0,0.0
2017-01-05,Costa Rica,5221,1614,32.0,140.72472719785875,0.0,2.0,4857,1381,33,0.0,0.0
2017-01-05,El Salvador,11434,51,0.0,186.86950862349497,0.0,4.0,6146,21,0,0.0,0.0
2017-01-05,Guatemala,3343,788,0.0,24.77658489773886,0.0,15.0,16673,0,0,0.0,0.0
2017-01-05,Honduras,31936,298,0.0,393.5775335775336,0.0,2.0,8190,0,0,0.0,0.0
2017-01-05,Nicaragua,0,2053,3.0,33.38211382113821,0.0,2.0,6150,0,0,0.0,0.0
2017-01-05,Panama,2663,676,42.0,83.6842105263158,0.0,5.0,3990,93,24,0.0,0.0
2017-01-05,Subtotal ,55353,5548,77.0,131.32857481724278,0.0,30.0,46373,55353,5331,0.0,-12.0
2017-01-05,Cuba,0,3,30.0,0.026331958219959626,0.0,0.0,11393,0,0,0.0,0.0
2017-01-05,Brazil,211770,109596,0.0,153.34688502061383,9.0,2289.0,209568,0,0,0.0,0.0
2017-01-05,Dominican Republic,4908,333,0.0,49.21588881585125,0.0,22.0,10649,5,2,0.0,0.0
2017-01-05,Guadeloupe,30845,379,0.0,6629.299363057325,0.0,6.0,471,0,0,0.0,0.0
2017-01-05,Haiti,2955,5,0.0,27.28613569321534,0.0,1.0,10848,0,0,0.0,0.0
2017-01-05,Martinique,36680,12,0.0,9265.656565656565,0.0,18.0,396,0,0,0.0,0.0
2017-01-05,Puerto Rico,0,36326,1.0,986.851399076338,5.0,10.0,3681,0,456,0.0,0.0
2017-01-05,Saint Barthelemy,975,61,0.0,11511.111111111111,0.0,0.0,9,0,0,0.0,0.0
2017-01-05,Saint Martin,3115,200,0.0,9208.333333333334,0.0,0.0,36,0,0,0.0,0.0
2017-01-05,Subtotal ,89178,37802,41.0,336.29068566434495,5.0,73.0,37759,33825,32254,5.0,43.0
2017-01-05,Bolivia (Plurinational State of),741,156,4.0,8.23842762674504,0.0,14.0,10888,0,0,0.0,0.0
2017-01-05,Colombia,96753,9799,0.0,218.99946561433796,0.0,75.0,48654,104,0,0.0,3.0
2017-01-05,Ecuador,2680,875,15.0,21.696673787000304,0.0,0.0,16385,2,22,0.0,0.0
2017-01-05,Peru,1570,388,19.0,6.240836361318289,0.0,0.0,31374,175,6,0.0,0.0
2017-01-05,Venezuela (Bolivarian Republic of),59235,2380,0.0,195.48526285732416,0.0,0.0,31519,0,0,0.0,0.0
2017-01-05,French Guiana,9700,483,10.0,3689.4927536231885,0.0,16.0,276,0,0,0.0,0.0
2017-01-05,Argentina,1821,26,29.0,4.212374848906425,0.0,1.0,43847,0,0,0.0,0.0
2017-01-05,Chile,0,0,33.0,0.0,0.0,0.0,18132,0,0,0.0,0.0
2017-01-05,Subtotal ,16683,4021,27.0,281.1515480717002,4.0,4.0,7364,-72495,-33781,-1.0,-69.0
2017-01-05,Argentina,1821,26,29.0,4.212374848906425,0.0,1.0,43847,0,0,0.0,0.0
2017-01-05,Brazil,211770,109596,0.0,153.34688502061383,9.0,2289.0,209568,0,0,0.0,0.0
2017-01-05,Subtotal ,160979,13598,38.0,125.75781587667483,0.0,89.0,138820,144296,9577,-4.0,85.0
2017-01-05,Venezuela (Bolivarian Republic of),59235,2380,0.0,195.48526285732416,0.0,0.0,31519,0,0,0.0,0.0
2017-01-05,Peru,1570,388,19.0,6.240836361318289,0.0,0.0,31374,0,0,0.0,0.0
2017-01-05,Ecuador,2680,875,15.0,21.696673787000304,0.0,0.0,16385,0,0,0.0,0.0
2017-01-05,Colombia,96753,9799,0.0,218.99946561433796,0.0,75.0,48654,0,0,0.0,0.0
2017-01-05,Bolivia (Plurinational State of),741,156,4.0,8.23842762674504,0.0,14.0,10888,0,0,0.0,0.0
2017-01-05,Subtotal ,89178,37802,41.0,336.29068566434495,5.0,73.0,37759,-71801,24204,5.0,-16.0
2017-01-05,Saint Martin,3115,200,0.0,9208.333333333334,0.0,0.0,36,0,0,0.0,0.0
2017-01-05,Saint Barthelemy,975,61,0.0,11511.111111111111,0.0,0.0,9,0,0,0.0,0.0
2017-01-05,Puerto Rico,0,36326,1.0,986.851399076338,5.0,10.0,3681,0,0,0.0,0.0
2017-01-05,TOTAL,536339,178297,5305.0,71.38222426433866,18.0,2530.0,1001140,1786,683,0.0,5.0
2017-01-05,Martinique,36680,12,0.0,9265.656565656565,0.0,18.0,396,0,0,0.0,0.0
2017-01-05,Guadeloupe,30845,379,0.0,6629.299363057325,0.0,6.0,471,0,0,0.0,0.0
2017-01-05,French Guiana,9700,483,10.0,3689.4927536231885,0.0,16.0,276,0,0,0.0,0.0
2017-01-05,Dominican Republic,4908,333,0.0,49.21588881585125,0.0,22.0,10649,0,0,0.0,0.0
2017-01-05,Cuba,0,3,30.0,0.026331958219959626,0.0,0.0,11393,0,0,0.0,0.0
2017-01-05,Subtotal ,55353,5548,77.0,131.32857481724278,0.0,30.0,46373,-33825,-32254,-5.0,-43.0
2017-01-05,Panama,2663,676,42.0,83.6842105263158,0.0,5.0,3990,0,0,0.0,0.0
2017-01-05,Nicaragua,0,2053,3.0,33.38211382113821,0.0,2.0,6150,0,0,0.0,0.0
2017-01-05,Honduras,31936,298,0.0,393.5775335775336,0.0,2.0,8190,0,0,0.0,0.0
2017-01-05,Guatemala,3343,788,0.0,24.77658489773886,0.0,15.0,16673,0,0,0.0,0.0
2017-01-05,El Salvador,11434,51,0.0,186.86950862349497,0.0,4.0,6146,0,0,0.0,0.0
2017-01-05,Costa Rica,5221,1614,32.0,140.72472719785875,0.0,2.0,4857,0,0,0.0,0.0
2017-01-05,Belize ,756,68,0.0,224.52316076294278,0.0,0.0,367,0,0,0.0,0.0
2017-01-05,Haiti,2955,5,0.0,27.28613569321534,0.0,1.0,10848,0,0,0.0,0.0
2017-01-05,Paraguay,555,14,0.0,8.46096654275093,0.0,2.0,6725,0,0,0.0,0.0
2017-01-05,Subtotal ,2376,40,63.0,3.3486721738648333,0.0,3.0,72148,-52977,-5508,0.0,-27.0
2017-01-05,Canada,0,0,421.0,0.0,0.0,1.0,36286,0,0,0.0,0.0
2017-01-05,United States of America,0,217,4618.0,0.06695071871750807,0.0,41.0,324119,0,0,0.0,0.0
2017-01-05,TOTAL,536339,178297,5305.0,71.38222426433866,18.0,2530.0,1001140,0,0,0.0,0.0
2017-01-05,Subtotal ,16683,4021,27.0,281.1515480717002,4.0,4.0,7364,14307,3981,4.0,1.0
2017-01-05,Virgin Islands (US),1028,877,0.0,1849.514563106796,0.0,0.0,103,0,0,0.0,0.0
2017-01-05,Virgin Islands (UK),74,52,0.0,370.5882352941176,0.0,0.0,34,0,0,0.0,0.0
2017-01-05,Turks and Caicos Islands,179,17,3.0,384.3137254901961,0.0,0.0,51,0,0,0.0,0.0
2017-01-05,Trinidad and Tobago,0,643,1.0,47.10622710622711,0.0,1.0,1365,0,0,0.0,0.0
2017-01-05,Suriname,2760,723,0.0,635.5839416058394,4.0,2.0,548,0,0,0.0,0.0
2017-01-05,Sint Maarten (Dutch part),168,62,0.0,560.9756097560976,0.0,0.0,41,0,0,0.0,0.0
2017-01-05,Saint Vincent and the Grenadines,508,83,0.0,579.4117647058823,0.0,0.0,102,0,0,0.0,0.0
2017-01-05,Saint Lucia,822,50,0.0,531.7073170731708,0.0,0.0,164,0,0,0.0,0.0
2017-01-05,Uruguay,0,0,1.0,0.0,0.0,0.0,3444,0,0,0.0,0.0
